shipment_id,order_id,shipment_date,carrier,tracking_number,delivery_date,shipment_status
8579,8579,2024-09-22,DHL,TRK105935,2024-09-27,Delivered
8580,8580,2024-10-05,FedEx,TRK842652,2024-10-09,Shipped
8581,8581,2023-12-17,UPS,TRK960605,2023-12-22,Delivered
8582,8582,2024-01-10,DHL,TRK384922,2024-01-12,Shipped
8583,8583,2024-09-21,FedEx,TRK610950,2024-09-22,Delivered
8584,8584,2024-09-29,UPS,TRK489483,2024-10-01,Pending
8585,8585,2023-11-15,DHL,TRK686322,2023-11-19,Delivered
8586,8586,2024-01-06,FedEx,TRK212914,2024-01-08,Shipped
8587,8587,2024-05-21,UPS,TRK314805,2024-05-26,Shipped
8588,8588,2024-07-31,DHL,TRK862369,2024-08-01,Cancelled
8589,8589,2024-10-01,FedEx,TRK620800,2024-10-03,Shipped
8590,8590,2024-10-21,UPS,TRK710870,2024-10-26,Pending
8591,8591,2024-03-02,DHL,TRK073311,2024-03-08,Shipped
8592,8592,2024-04-15,FedEx,TRK509241,2024-04-19,Pending
8593,8593,2024-08-21,UPS,TRK473374,2024-08-24,Delivered
8594,8594,2024-04-13,DHL,TRK427861,2024-04-14,Pending
8595,8595,2024-05-02,FedEx,TRK304923,2024-05-04,Shipped
8596,8596,2024-09-06,UPS,TRK910064,2024-09-08,Shipped
8597,8597,2024-02-23,DHL,TRK786521,2024-02-27,Pending
8598,8598,2024-08-17,FedEx,TRK912567,2024-08-18,Pending
8599,8599,2024-01-27,UPS,TRK724161,2024-01-28,Shipped
8600,8600,2024-09-25,DHL,TRK515318,2024-09-27,Shipped
8601,8601,2024-07-31,FedEx,TRK189222,2024-08-04,Shipped
8602,8602,2024-10-05,UPS,TRK316854,2024-10-06,Shipped
8603,8603,2024-04-09,DHL,TRK007143,2024-04-12,Delivered
8604,8604,2024-02-14,FedEx,TRK192699,2024-02-18,Delivered
8605,8605,2024-08-20,UPS,TRK636401,2024-08-24,Shipped
8606,8606,2024-07-17,DHL,TRK743983,2024-07-20,Pending
8607,8607,2024-04-24,FedEx,TRK284183,2024-05-01,Shipped
8608,8608,2023-11-26,UPS,TRK798991,2023-12-02,Shipped
8609,8609,2024-04-30,DHL,TRK409292,2024-05-06,Shipped
8610,8610,2024-01-10,FedEx,TRK169996,2024-01-11,Shipped
8611,8611,2024-01-23,UPS,TRK823553,2024-01-26,Pending
8612,8612,2024-10-11,DHL,TRK126053,2024-10-19,Shipped
8613,8613,2024-03-05,FedEx,TRK414333,2024-03-12,Delivered
8614,8614,2023-11-21,UPS,TRK475475,2023-11-28,Shipped
8615,8615,2024-07-05,DHL,TRK952199,2024-07-12,Shipped
8616,8616,2024-11-01,FedEx,TRK315138,2024-11-06,Pending
8617,8617,2024-10-23,UPS,TRK971474,2024-10-30,Delivered
8618,8618,2024-01-16,DHL,TRK817343,2024-01-21,Shipped
8619,8619,2024-10-26,FedEx,TRK148127,2024-10-31,Delivered
8620,8620,2023-11-08,UPS,TRK734593,2023-11-16,Pending
8621,8621,2024-02-17,DHL,TRK364371,2024-02-22,Shipped
8622,8622,2024-05-15,FedEx,TRK286615,2024-05-19,Delivered
8623,8623,2024-09-10,UPS,TRK359399,2024-09-13,Delivered
8624,8624,2024-02-20,DHL,TRK077254,2024-02-21,Pending
8625,8625,2023-11-24,FedEx,TRK248127,2023-11-26,Cancelled
8626,8626,2024-10-08,UPS,TRK671663,2024-10-16,Shipped
8627,8627,2024-01-17,DHL,TRK814541,2024-01-19,Delivered
8628,8628,2024-04-03,FedEx,TRK892387,2024-04-05,Pending
8629,8629,2023-12-07,UPS,TRK921885,2023-12-13,Shipped
8630,8630,2024-04-19,DHL,TRK911503,2024-04-22,Delivered
8631,8631,2023-12-18,FedEx,TRK635504,2023-12-22,Delivered
8632,8632,2024-07-13,UPS,TRK635063,2024-07-15,Delivered
8633,8633,2024-06-01,DHL,TRK330638,2024-06-05,Pending
8634,8634,2023-12-14,FedEx,TRK004699,2023-12-20,Shipped
8635,8635,2024-08-31,UPS,TRK088957,2024-09-05,Shipped
8636,8636,2024-07-21,DHL,TRK382154,2024-07-24,Shipped
8637,8637,2024-02-08,FedEx,TRK393890,2024-02-14,Delivered
8638,8638,2024-07-29,UPS,TRK481805,2024-08-04,Shipped
8639,8639,2024-05-10,DHL,TRK278021,2024-05-14,Shipped
8640,8640,2024-03-08,FedEx,TRK783362,2024-03-12,Delivered
8641,8641,2023-12-03,UPS,TRK285586,2023-12-10,Delivered
8642,8642,2024-09-28,DHL,TRK545989,2024-09-30,Pending
8643,8643,2024-06-22,FedEx,TRK459926,2024-06-23,Shipped
8644,8644,2024-06-07,UPS,TRK504244,2024-06-10,Shipped
8645,8645,2023-12-01,DHL,TRK394879,2023-12-08,Delivered
8646,8646,2023-11-15,FedEx,TRK314238,2023-11-17,Pending
8647,8647,2024-08-25,UPS,TRK783511,2024-09-01,Cancelled
8648,8648,2024-11-04,DHL,TRK082695,2024-11-11,Shipped
8649,8649,2024-07-14,FedEx,TRK832473,2024-07-17,Delivered
8650,8650,2024-06-23,UPS,TRK855393,2024-06-28,Delivered
8651,8651,2024-03-23,DHL,TRK404209,2024-03-26,Delivered
8652,8652,2024-07-02,FedEx,TRK286331,2024-07-08,Delivered
8653,8653,2024-02-05,UPS,TRK784404,2024-02-10,Shipped
8654,8654,2024-07-24,DHL,TRK888360,2024-07-30,Pending
8655,8655,2024-05-01,FedEx,TRK831560,2024-05-08,Delivered
8656,8656,2024-01-06,UPS,TRK404523,2024-01-09,Delivered
8657,8657,2024-06-22,DHL,TRK861196,2024-06-28,Shipped
8658,8658,2024-01-26,FedEx,TRK928711,2024-02-02,Pending
8659,8659,2024-01-09,UPS,TRK570836,2024-01-16,Pending
8660,8660,2024-07-13,DHL,TRK743455,2024-07-17,Pending
8661,8661,2024-01-19,FedEx,TRK771508,2024-01-21,Shipped
8662,8662,2023-12-18,UPS,TRK726040,2023-12-26,Delivered
8663,8663,2023-11-19,DHL,TRK688850,2023-11-21,Shipped
8664,8664,2024-06-17,FedEx,TRK740745,2024-06-19,Pending
8665,8665,2023-12-16,UPS,TRK249301,2023-12-18,Pending
8666,8666,2024-09-03,DHL,TRK310091,2024-09-05,Delivered
8667,8667,2024-09-19,FedEx,TRK012635,2024-09-22,Shipped
8668,8668,2024-05-06,UPS,TRK508505,2024-05-13,Shipped
8669,8669,2024-04-12,DHL,TRK877465,2024-04-17,Delivered
8670,8670,2023-12-04,FedEx,TRK238842,2023-12-07,Pending
8671,8671,2024-09-08,UPS,TRK399391,2024-09-10,Shipped
8672,8672,2023-11-11,DHL,TRK731951,2023-11-12,Pending
8673,8673,2023-12-07,FedEx,TRK717954,2023-12-10,Shipped
8674,8674,2024-04-28,UPS,TRK013159,2024-04-29,Delivered
8675,8675,2024-02-09,DHL,TRK571437,2024-02-10,Pending
8676,8676,2024-06-26,FedEx,TRK295619,2024-07-01,Shipped
8677,8677,2024-02-13,UPS,TRK669410,2024-02-17,Pending
8678,8678,2024-08-14,DHL,TRK096554,2024-08-17,Shipped
8679,8679,2024-03-22,FedEx,TRK625529,2024-03-24,Delivered
8680,8680,2024-07-05,UPS,TRK607267,2024-07-13,Pending
8681,8681,2024-04-15,DHL,TRK047160,2024-04-23,Cancelled
8682,8682,2024-02-24,FedEx,TRK141905,2024-02-26,Pending
8683,8683,2024-04-02,UPS,TRK660491,2024-04-10,Shipped
8684,8684,2024-07-13,DHL,TRK303231,2024-07-14,Shipped
8685,8685,2024-08-19,FedEx,TRK079369,2024-08-27,Pending
8686,8686,2024-01-03,UPS,TRK755766,2024-01-09,Delivered
8687,8687,2024-10-30,DHL,TRK205881,2024-11-07,Shipped
8688,8688,2024-10-22,FedEx,TRK372445,2024-10-26,Delivered
8689,8689,2024-02-19,UPS,TRK409783,2024-02-23,Shipped
8690,8690,2024-10-24,DHL,TRK350262,2024-10-27,Shipped
8691,8691,2024-06-19,FedEx,TRK004100,2024-06-26,Shipped
8692,8692,2024-10-23,UPS,TRK972070,2024-10-30,Delivered
8693,8693,2024-01-23,DHL,TRK203455,2024-01-29,Shipped
8694,8694,2024-10-08,FedEx,TRK100048,2024-10-12,Delivered
8695,8695,2024-05-30,UPS,TRK752029,2024-05-31,Delivered
8696,8696,2024-02-14,DHL,TRK112368,2024-02-18,Delivered
8697,8697,2024-06-28,FedEx,TRK909844,2024-07-05,Delivered
8698,8698,2024-10-05,UPS,TRK822079,2024-10-10,Cancelled
8699,8699,2024-09-11,DHL,TRK360514,2024-09-18,Pending
8700,8700,2024-04-07,FedEx,TRK035203,2024-04-08,Shipped
8701,8701,2024-01-25,UPS,TRK077874,2024-01-29,Pending
8702,8702,2024-10-28,DHL,TRK388243,2024-10-30,Shipped
8703,8703,2023-11-27,FedEx,TRK582252,2023-12-03,Delivered
8704,8704,2024-10-28,UPS,TRK897220,2024-11-02,Pending
8705,8705,2024-08-03,DHL,TRK749252,2024-08-10,Delivered
8706,8706,2024-09-13,FedEx,TRK114754,2024-09-17,Pending
8707,8707,2024-03-03,UPS,TRK320459,2024-03-10,Delivered
8708,8708,2024-03-25,DHL,TRK239769,2024-03-29,Shipped
8709,8709,2023-11-30,FedEx,TRK710388,2023-12-02,Pending
8710,8710,2024-05-02,UPS,TRK231098,2024-05-08,Pending
8711,8711,2024-10-20,DHL,TRK579844,2024-10-23,Delivered
8712,8712,2024-06-18,FedEx,TRK247568,2024-06-23,Delivered
8713,8713,2024-10-27,UPS,TRK377986,2024-10-30,Delivered
8714,8714,2024-03-23,DHL,TRK475082,2024-03-27,Pending
8715,8715,2024-05-01,FedEx,TRK661036,2024-05-09,Pending
8716,8716,2024-02-25,UPS,TRK996227,2024-03-02,Shipped
8717,8717,2024-08-08,DHL,TRK671830,2024-08-14,Cancelled
8718,8718,2024-04-26,FedEx,TRK086293,2024-05-01,Shipped
8719,8719,2024-01-20,UPS,TRK297231,2024-01-26,Delivered
8720,8720,2024-01-08,DHL,TRK972998,2024-01-15,Delivered
8721,8721,2024-07-15,FedEx,TRK387558,2024-07-19,Shipped
8722,8722,2024-09-20,UPS,TRK267031,2024-09-28,Pending
8723,8723,2024-05-09,DHL,TRK348898,2024-05-12,Delivered
8724,8724,2024-05-23,FedEx,TRK850547,2024-05-29,Shipped
8725,8725,2024-05-26,UPS,TRK266140,2024-05-30,Shipped
8726,8726,2024-02-13,DHL,TRK056120,2024-02-18,Delivered
8727,8727,2023-12-03,FedEx,TRK461842,2023-12-10,Pending
8728,8728,2023-12-26,UPS,TRK318795,2023-12-31,Delivered
8729,8729,2024-04-30,DHL,TRK974904,2024-05-01,Delivered
8730,8730,2023-12-25,FedEx,TRK991748,2023-12-29,Shipped
8731,8731,2023-12-18,UPS,TRK933180,2023-12-19,Delivered
8732,8732,2024-07-07,DHL,TRK599855,2024-07-13,Shipped
8733,8733,2024-01-22,FedEx,TRK235713,2024-01-28,Shipped
8734,8734,2024-06-15,UPS,TRK037136,2024-06-20,Delivered
8735,8735,2024-01-28,DHL,TRK028238,2024-02-02,Pending
8736,8736,2024-02-12,FedEx,TRK292899,2024-02-17,Delivered
8737,8737,2024-04-17,UPS,TRK081663,2024-04-19,Shipped
8738,8738,2024-06-07,DHL,TRK992359,2024-06-08,Cancelled
8739,8739,2024-06-26,FedEx,TRK857701,2024-06-27,Pending
8740,8740,2024-05-14,UPS,TRK536980,2024-05-18,Delivered
8741,8741,2024-04-06,DHL,TRK267067,2024-04-10,Delivered
8742,8742,2023-11-29,FedEx,TRK312657,2023-12-06,Delivered
8743,8743,2024-06-07,UPS,TRK205681,2024-06-12,Shipped
8744,8744,2023-12-18,DHL,TRK623642,2023-12-24,Pending
8745,8745,2024-02-15,FedEx,TRK224092,2024-02-20,Delivered
8746,8746,2024-10-16,UPS,TRK307054,2024-10-23,Delivered
8747,8747,2023-12-22,DHL,TRK027676,2023-12-27,Pending
8748,8748,2024-04-30,FedEx,TRK903106,2024-05-04,Shipped
8749,8749,2023-11-17,UPS,TRK001128,2023-11-19,Shipped
8750,8750,2024-08-14,DHL,TRK840029,2024-08-21,Shipped
8751,8751,2024-07-03,FedEx,TRK338731,2024-07-09,Delivered
8752,8752,2024-01-25,UPS,TRK027428,2024-01-29,Shipped
8753,8753,2024-07-15,DHL,TRK914808,2024-07-19,Delivered
8754,8754,2024-10-26,FedEx,TRK131953,2024-10-31,Pending
8755,8755,2024-01-14,UPS,TRK459204,2024-01-21,Pending
8756,8756,2024-08-16,DHL,TRK066522,2024-08-20,Delivered
8757,8757,2024-02-16,FedEx,TRK885465,2024-02-22,Delivered
8758,8758,2024-09-11,UPS,TRK150463,2024-09-13,Pending
8759,8759,2024-01-12,DHL,TRK512872,2024-01-14,Shipped
8760,8760,2024-08-25,FedEx,TRK572269,2024-08-29,Delivered
8761,8761,2024-05-12,UPS,TRK422616,2024-05-20,Delivered
8762,8762,2024-09-01,DHL,TRK655800,2024-09-07,Shipped
8763,8763,2024-02-02,FedEx,TRK547811,2024-02-06,Shipped
8764,8764,2024-10-18,UPS,TRK708730,2024-10-21,Pending
8765,8765,2024-01-01,DHL,TRK582367,2024-01-07,Delivered
8766,8766,2024-04-10,FedEx,TRK862060,2024-04-16,Shipped
8767,8767,2024-07-07,UPS,TRK679152,2024-07-12,Delivered
8768,8768,2024-10-10,DHL,TRK661769,2024-10-17,Delivered
8769,8769,2024-01-07,FedEx,TRK306415,2024-01-10,Cancelled
8770,8770,2023-12-13,UPS,TRK047993,2023-12-19,Shipped
8771,8771,2024-06-03,DHL,TRK285558,2024-06-08,Delivered
8772,8772,2024-04-19,FedEx,TRK156438,2024-04-21,Pending
8773,8773,2024-10-16,UPS,TRK991157,2024-10-20,Shipped
8774,8774,2024-08-12,DHL,TRK044627,2024-08-15,Delivered
8775,8775,2024-09-29,FedEx,TRK745582,2024-10-06,Shipped
8776,8776,2024-04-02,UPS,TRK039894,2024-04-08,Delivered
8777,8777,2024-01-09,DHL,TRK684925,2024-01-15,Delivered
8778,8778,2024-01-11,FedEx,TRK430197,2024-01-16,Pending
8779,8779,2024-04-18,UPS,TRK316281,2024-04-25,Delivered
8780,8780,2024-07-01,DHL,TRK750271,2024-07-06,Shipped
8781,8781,2024-06-28,FedEx,TRK121824,2024-06-30,Shipped
8782,8782,2023-12-01,UPS,TRK857112,2023-12-03,Pending
8783,8783,2024-04-07,DHL,TRK482605,2024-04-12,Pending
8784,8784,2024-09-17,FedEx,TRK502044,2024-09-23,Shipped
8785,8785,2024-01-13,UPS,TRK173964,2024-01-14,Cancelled
8786,8786,2024-10-23,DHL,TRK446322,2024-10-30,Shipped
8787,8787,2024-10-17,FedEx,TRK509070,2024-10-25,Shipped
8788,8788,2024-02-05,UPS,TRK054368,2024-02-11,Delivered
8789,8789,2024-06-27,DHL,TRK098105,2024-06-29,Pending
8790,8790,2024-02-18,FedEx,TRK637274,2024-02-25,Delivered
8791,8791,2024-04-22,UPS,TRK997746,2024-04-25,Pending
8792,8792,2024-02-07,DHL,TRK974802,2024-02-13,Shipped
8793,8793,2024-01-03,FedEx,TRK488024,2024-01-07,Shipped
8794,8794,2023-11-15,UPS,TRK321074,2023-11-21,Shipped
8795,8795,2024-03-09,DHL,TRK506492,2024-03-17,Shipped
8796,8796,2024-02-01,FedEx,TRK168172,2024-02-04,Pending
8797,8797,2024-09-09,UPS,TRK682714,2024-09-13,Shipped
8798,8798,2024-02-13,DHL,TRK974843,2024-02-18,Delivered
8799,8799,2024-03-06,FedEx,TRK787669,2024-03-09,Shipped
8800,8800,2023-11-10,UPS,TRK884817,2023-11-17,Delivered
8801,8801,2024-11-06,DHL,TRK591766,2024-11-08,Delivered
8802,8802,2024-03-12,FedEx,TRK416468,2024-03-15,Shipped
8803,8803,2023-12-01,UPS,TRK031113,2023-12-07,Delivered
8804,8804,2024-02-29,DHL,TRK854452,2024-03-02,Delivered
8805,8805,2024-03-30,FedEx,TRK321943,2024-04-07,Pending
8806,8806,2024-11-07,UPS,TRK023186,2024-11-14,Shipped
8807,8807,2024-09-18,DHL,TRK399002,2024-09-26,Delivered
8808,8808,2024-04-03,FedEx,TRK582682,2024-04-04,Shipped
8809,8809,2023-12-20,UPS,TRK168898,2023-12-22,Pending
8810,8810,2023-12-01,DHL,TRK716881,2023-12-03,Delivered
8811,8811,2024-05-30,FedEx,TRK339578,2024-06-04,Delivered
8812,8812,2024-02-02,UPS,TRK752301,2024-02-04,Delivered
8813,8813,2023-11-29,DHL,TRK422199,2023-12-02,Shipped
8814,8814,2024-05-12,FedEx,TRK833022,2024-05-15,Shipped
8815,8815,2024-05-24,UPS,TRK961652,2024-05-29,Delivered
8816,8816,2024-08-12,DHL,TRK012089,2024-08-18,Delivered
8817,8817,2023-11-24,FedEx,TRK435619,2023-11-29,Pending
8818,8818,2023-12-16,UPS,TRK042920,2023-12-23,Shipped
8819,8819,2024-04-23,DHL,TRK046265,2024-04-30,Pending
8820,8820,2024-02-07,FedEx,TRK101856,2024-02-11,Shipped
8821,8821,2024-10-15,UPS,TRK366250,2024-10-16,Cancelled
8822,8822,2024-07-22,DHL,TRK988384,2024-07-27,Shipped
8823,8823,2024-04-01,FedEx,TRK266644,2024-04-02,Delivered
8824,8824,2023-12-08,UPS,TRK911731,2023-12-10,Shipped
8825,8825,2024-04-27,DHL,TRK826398,2024-04-29,Pending
8826,8826,2024-01-09,FedEx,TRK642576,2024-01-16,Pending
8827,8827,2024-10-05,UPS,TRK220104,2024-10-06,Pending
8828,8828,2024-10-22,DHL,TRK690250,2024-10-27,Delivered
8829,8829,2024-03-29,FedEx,TRK141133,2024-04-03,Shipped
8830,8830,2023-11-23,UPS,TRK198872,2023-11-26,Delivered
8831,8831,2024-10-07,DHL,TRK022705,2024-10-14,Pending
8832,8832,2024-01-11,FedEx,TRK108550,2024-01-17,Shipped
8833,8833,2024-04-27,UPS,TRK723831,2024-05-01,Delivered
8834,8834,2024-11-03,DHL,TRK497836,2024-11-08,Delivered
8835,8835,2024-01-10,FedEx,TRK114057,2024-01-15,Shipped
8836,8836,2024-03-26,UPS,TRK849556,2024-03-30,Delivered
8837,8837,2024-09-19,DHL,TRK819391,2024-09-24,Pending
8838,8838,2024-01-28,FedEx,TRK000497,2024-02-02,Delivered
8839,8839,2024-08-28,UPS,TRK168652,2024-09-05,Shipped
8840,8840,2024-08-15,DHL,TRK683639,2024-08-18,Delivered
8841,8841,2024-06-24,FedEx,TRK021408,2024-06-30,Delivered
8842,8842,2024-05-20,UPS,TRK527445,2024-05-25,Delivered
8843,8843,2024-05-21,DHL,TRK364790,2024-05-26,Shipped
8844,8844,2024-08-24,FedEx,TRK086177,2024-09-01,Cancelled
8845,8845,2024-07-15,UPS,TRK933396,2024-07-20,Cancelled
8846,8846,2024-07-08,DHL,TRK411616,2024-07-11,Delivered
8847,8847,2023-12-31,FedEx,TRK239443,2024-01-01,Shipped
8848,8848,2024-01-29,UPS,TRK207724,2024-01-30,Delivered
8849,8849,2024-06-07,DHL,TRK297562,2024-06-13,Pending
8850,8850,2024-06-05,FedEx,TRK526721,2024-06-12,Shipped
8851,8851,2024-08-17,UPS,TRK996084,2024-08-18,Shipped
8852,8852,2024-09-29,DHL,TRK925504,2024-10-02,Pending
8853,8853,2024-04-05,FedEx,TRK726851,2024-04-08,Shipped
8854,8854,2023-12-19,UPS,TRK938456,2023-12-27,Shipped
8855,8855,2024-10-13,DHL,TRK353471,2024-10-16,Shipped
8856,8856,2024-01-26,FedEx,TRK122007,2024-01-27,Cancelled
8857,8857,2024-07-07,UPS,TRK493046,2024-07-13,Pending
8858,8858,2023-11-13,DHL,TRK781578,2023-11-14,Delivered
8859,8859,2023-12-26,FedEx,TRK386673,2023-12-30,Delivered
8860,8860,2024-06-01,UPS,TRK956776,2024-06-08,Delivered
8861,8861,2024-01-17,DHL,TRK240901,2024-01-25,Pending
8862,8862,2024-04-21,FedEx,TRK934359,2024-04-24,Shipped
8863,8863,2023-11-20,UPS,TRK645913,2023-11-26,Shipped
8864,8864,2024-04-23,DHL,TRK252113,2024-04-26,Shipped
8865,8865,2024-10-23,FedEx,TRK729145,2024-10-26,Delivered
8866,8866,2024-05-26,UPS,TRK715427,2024-06-01,Delivered
8867,8867,2024-07-06,DHL,TRK879064,2024-07-12,Delivered
8868,8868,2024-10-15,FedEx,TRK387854,2024-10-20,Delivered
8869,8869,2024-02-12,UPS,TRK323971,2024-02-14,Pending
8870,8870,2024-07-02,DHL,TRK890844,2024-07-09,Delivered
8871,8871,2024-07-24,FedEx,TRK372274,2024-07-27,Pending
8872,8872,2024-04-26,UPS,TRK155630,2024-05-01,Delivered
8873,8873,2024-07-09,DHL,TRK346651,2024-07-11,Delivered
8874,8874,2024-02-27,FedEx,TRK768109,2024-03-03,Shipped
8875,8875,2024-09-09,UPS,TRK966292,2024-09-17,Shipped
8876,8876,2024-03-09,DHL,TRK688837,2024-03-13,Pending
8877,8877,2024-06-06,FedEx,TRK587116,2024-06-07,Shipped
8878,8878,2024-09-11,UPS,TRK588089,2024-09-14,Shipped
8879,8879,2024-08-08,DHL,TRK536013,2024-08-14,Delivered
8880,8880,2024-10-11,FedEx,TRK946383,2024-10-16,Pending
8881,8881,2024-02-06,UPS,TRK935056,2024-02-13,Shipped
8882,8882,2024-09-02,DHL,TRK604517,2024-09-07,Pending
8883,8883,2024-02-01,FedEx,TRK248634,2024-02-05,Cancelled
8884,8884,2023-12-17,UPS,TRK285226,2023-12-24,Delivered
8885,8885,2024-06-09,DHL,TRK651506,2024-06-15,Pending
8886,8886,2024-01-31,FedEx,TRK129624,2024-02-04,Pending
8887,8887,2024-10-23,UPS,TRK272780,2024-10-27,Shipped
8888,8888,2024-05-05,DHL,TRK879018,2024-05-08,Shipped
8889,8889,2024-06-06,FedEx,TRK102681,2024-06-13,Shipped
8890,8890,2024-09-23,UPS,TRK687714,2024-09-27,Pending
8891,8891,2024-01-13,DHL,TRK686064,2024-01-15,Delivered
8892,8892,2024-02-11,FedEx,TRK926138,2024-02-18,Delivered
8893,8893,2024-04-24,UPS,TRK638684,2024-04-28,Shipped
8894,8894,2024-02-09,DHL,TRK396855,2024-02-12,Shipped
8895,8895,2023-12-20,FedEx,TRK728246,2023-12-24,Pending
8896,8896,2024-02-16,UPS,TRK782303,2024-02-17,Delivered
8897,8897,2024-07-29,DHL,TRK243474,2024-07-30,Delivered
8898,8898,2023-12-14,FedEx,TRK074974,2023-12-15,Delivered
8899,8899,2023-12-04,UPS,TRK343898,2023-12-11,Pending
8900,8900,2024-04-06,DHL,TRK122586,2024-04-14,Delivered
8901,8901,2024-06-07,FedEx,TRK683835,2024-06-12,Pending
8902,8902,2024-09-13,UPS,TRK150834,2024-09-15,Delivered
8903,8903,2024-10-07,DHL,TRK494394,2024-10-10,Cancelled
8904,8904,2024-03-03,FedEx,TRK475966,2024-03-05,Shipped
8905,8905,2023-11-17,UPS,TRK341739,2023-11-25,Delivered
8906,8906,2023-12-28,DHL,TRK298372,2023-12-29,Delivered
8907,8907,2023-11-20,FedEx,TRK115063,2023-11-25,Pending
8908,8908,2024-04-04,UPS,TRK903017,2024-04-08,Pending
8909,8909,2024-06-19,DHL,TRK125582,2024-06-25,Delivered
8910,8910,2024-08-25,FedEx,TRK457545,2024-08-31,Pending
8911,8911,2024-01-05,UPS,TRK924682,2024-01-09,Pending
8912,8912,2024-11-02,DHL,TRK258876,2024-11-10,Delivered
8913,8913,2024-04-20,FedEx,TRK278613,2024-04-25,Pending
8914,8914,2024-09-20,UPS,TRK533904,2024-09-23,Pending
8915,8915,2024-10-17,DHL,TRK636421,2024-10-24,Delivered
8916,8916,2024-05-04,FedEx,TRK232986,2024-05-09,Shipped
8917,8917,2024-02-28,UPS,TRK859574,2024-03-04,Cancelled
8918,8918,2024-07-27,DHL,TRK166331,2024-08-03,Shipped
8919,8919,2024-08-27,FedEx,TRK021489,2024-09-03,Delivered
8920,8920,2024-09-19,UPS,TRK389652,2024-09-25,Shipped
8921,8921,2024-09-25,DHL,TRK418618,2024-09-27,Delivered
8922,8922,2024-07-04,FedEx,TRK656921,2024-07-06,Pending
8923,8923,2024-04-30,UPS,TRK042012,2024-05-03,Pending
8924,8924,2024-07-18,DHL,TRK526975,2024-07-24,Delivered
8925,8925,2024-03-18,FedEx,TRK942278,2024-03-24,Shipped
8926,8926,2024-01-21,UPS,TRK795517,2024-01-26,Shipped
8927,8927,2024-04-24,DHL,TRK723193,2024-04-30,Shipped
8928,8928,2024-06-14,FedEx,TRK821748,2024-06-20,Shipped
8929,8929,2024-02-06,UPS,TRK148573,2024-02-09,Delivered
8930,8930,2024-10-16,DHL,TRK696351,2024-10-24,Pending
8931,8931,2024-01-04,FedEx,TRK971078,2024-01-10,Shipped
8932,8932,2024-06-13,UPS,TRK951096,2024-06-18,Shipped
8933,8933,2024-07-16,DHL,TRK208679,2024-07-19,Shipped
8934,8934,2024-07-04,FedEx,TRK606043,2024-07-09,Shipped
8935,8935,2024-09-26,UPS,TRK883760,2024-09-27,Cancelled
8936,8936,2024-02-01,DHL,TRK655030,2024-02-04,Delivered
8937,8937,2024-01-23,FedEx,TRK927655,2024-01-24,Delivered
8938,8938,2024-09-04,UPS,TRK306697,2024-09-07,Shipped
8939,8939,2024-03-13,DHL,TRK881657,2024-03-15,Pending
8940,8940,2024-02-09,FedEx,TRK284999,2024-02-16,Shipped
8941,8941,2024-04-03,UPS,TRK552398,2024-04-06,Delivered
8942,8942,2024-05-15,DHL,TRK189588,2024-05-21,Delivered
8943,8943,2024-02-25,FedEx,TRK753135,2024-03-03,Shipped
8944,8944,2024-07-07,UPS,TRK389613,2024-07-09,Shipped
8945,8945,2024-10-28,DHL,TRK980229,2024-11-05,Pending
8946,8946,2024-03-27,FedEx,TRK591640,2024-03-28,Shipped
8947,8947,2024-01-05,UPS,TRK252934,2024-01-11,Delivered
8948,8948,2024-05-10,DHL,TRK940270,2024-05-11,Shipped
8949,8949,2024-02-19,FedEx,TRK952612,2024-02-22,Delivered
8950,8950,2024-08-31,UPS,TRK534194,2024-09-04,Pending
8951,8951,2024-06-25,DHL,TRK866044,2024-06-30,Cancelled
8952,8952,2024-01-12,FedEx,TRK556001,2024-01-19,Shipped
8953,8953,2024-06-09,UPS,TRK085599,2024-06-16,Pending
8954,8954,2023-12-05,DHL,TRK633074,2023-12-08,Shipped
8955,8955,2024-05-10,FedEx,TRK934888,2024-05-15,Pending
8956,8956,2024-04-23,UPS,TRK503501,2024-04-25,Delivered
8957,8957,2024-09-17,DHL,TRK029398,2024-09-20,Shipped
8958,8958,2024-10-23,FedEx,TRK471039,2024-10-25,Pending
8959,8959,2024-10-19,UPS,TRK779597,2024-10-27,Shipped
8960,8960,2024-10-27,DHL,TRK226788,2024-10-29,Shipped
8961,8961,2024-01-15,FedEx,TRK414331,2024-01-18,Shipped
8962,8962,2024-09-27,UPS,TRK560835,2024-09-28,Shipped
8963,8963,2024-01-17,DHL,TRK776913,2024-01-22,Shipped
8964,8964,2024-07-08,FedEx,TRK507816,2024-07-13,Delivered
8965,8965,2024-09-28,UPS,TRK911835,2024-10-02,Shipped
8966,8966,2024-09-23,DHL,TRK198001,2024-09-24,Delivered
8967,8967,2024-03-13,FedEx,TRK777892,2024-03-19,Pending
8968,8968,2024-09-08,UPS,TRK374215,2024-09-14,Delivered
8969,8969,2024-06-05,DHL,TRK850722,2024-06-07,Shipped
8970,8970,2024-09-19,FedEx,TRK905267,2024-09-25,Pending
8971,8971,2024-05-28,UPS,TRK674977,2024-06-04,Cancelled
8972,8972,2024-02-07,DHL,TRK383506,2024-02-10,Delivered
8973,8973,2024-06-17,FedEx,TRK412600,2024-06-24,Shipped
8974,8974,2023-12-07,UPS,TRK144268,2023-12-12,Shipped
8975,8975,2023-11-23,DHL,TRK150820,2023-11-29,Cancelled
